,user_id,name,time,rating,text,pics,resp,gmap_id
54244,108935552383016693818,Chad Holmes,1576718346110,5.0,Best happy hour for the dollar I’ve been to! Particularly when served by Noel! He’s always quick to get you your drinks and the carpaccio is yo die for! I’m there weekly,,"{'time': 1576726436287, 'text': 'Your opinion matters to us.  Thank you for the feedback.'}",0x80c8bf87adc09581:0x37aa08ffd59a4a30
62765,115944607696032301298,murray wakish,1545603202981,5.0,The food is always good and priced right,,,0x80c8d013ba8beafb:0xa5000d2ab5a72c0e
93063,105586024605048512567,Christopher Hyde,1510422933579,2.0,Fries suck.  Okay breakfast sandwich,,,0x80c8c43b8ba75713:0x17cf0543822e941a
35793,102429772111545891689,Michael Murphree,1525663738104,5.0,Always goodo,,,0x80c8e9e82af459d9:0xafeaa0dac932410a
90966,109544168877098289277,Wade Mintz,1621048293220,4.0,"Fast food decor and pricey, but good food. We got lucky at the slots and paid for dinner.",,,0x80c8cf12024fe4d1:0x81db6ec1d0dc6ca8
22801,100135874607195067741,Robin Mancuso,1545274031264,4.0,My visit was good through the checkout. Then the long line to get out of the store was forever. They have to check every reciept.🤔,,,0x80993f7c4456c51f:0x516b96d8799ecfd1
1563,111213824683913015377,Zain Juratli,1545884115335,5.0,"Yummy, wonderful and amazing service","[{'url': ['https://lh5.googleusercontent.com/p/AF1QipN7LBui6KQji_yMDOI1sARqgmTespSQScM2uLM=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMPCyKm6b8CvTsY7rs2U-u4FtRJdGki2QXwkXs=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMGv6bmAElHbZOfI2uPKjEpjwMFmsVhQM7QNPo=w150-h150-k-no-p']}]",,0x80c8c6c82da2b619:0xab318db3894c760b
26641,114095257772297771734,Maritsa Lopez,1615303442015,5.0,"We had an amazing experience with Jump Around Party Jumpers. We were called a day prior to confirm the date and time of the drop off. They wanted to relieve some of the deliveries a day prior, so we got our bounce house a day earlier at no cost. They came on time and set up the bounce house, wiped it clean and went over the contract. The next day they came and picked up the bounce house over the evening. They were very professional, friendly and courteous.",,,0x80c894b32d17ee41:0x65ca60039dce936
42958,112644488055788104876,Anthony Sanders,1500858274283,1.0,Don't trust any Midas shop. They crashed my 1970 lemans sport and set my 1987 Cadillac on fire. They tried to charge me for the damages because they didn't known had the video!  I do have the full video.,,,0x80c8cfd16866a3b7:0xe16f1240cbfd91a4
56457,112921229148582392404,Luis Olvera,1625366189423,5.0,Really nice and quick customer service.,,"{'time': 1626488836252, 'text': 'Thanks for taking the time to review us, Luis! We appreciate your business.'}",0x80993ff22dd5bd4d:0xeae62ba138c82a31
44712,100807937454909652554,Mrs.Felicia Griffin-Dotson,1478827889067,5.0,Gorge the tech#9556 awesome!,,"{'time': 1480540901216, 'text': 'Thank you for your kind review. We hope you are enjoying your services. If you have any questions or concerns please feel free to contact us at 702-788-8100.'}",0x80c8c3fe1a6d6689:0x3d2ad5504cd3e376
31732,108139002223518131189,GUSTAVO M,1495138711326,1.0,Filthy theatre the hallways had popcorn and garbage everywhere. Bathroom was dirty. Worse of all the seats were disgusting they were ALL nasty. They all have stains and garbage all over them would have left but my wife really wanted to watch the movie. Seats were also very uncomfortable.,,,0x80c8c5f149fb26b1:0x988ea83d3eed5088
88661,106621920768153822305,Daily Escobar,1511561760732,5.0,wow wow wow super fast service!! love them thx fones gone wild!!,,,0x80c8c506a5612aef:0xa2feec7d9ea1e60
35629,104008006140600061516,Superkidgoogootv,1549828804764,4.0,They have ps4s and good bouncy houses!! But it's the pizza that Removes the star...,,,0x80c8d1a9df27bfcb:0xbc988cd3c206659f
78011,115857903818701187848,Jeff Harris,1408573476518,5.0,"Heard about this place from a podcast called the Ice Cream Social which is based out of the Vegas area. This place is awesome. Pinball machines throughout pinball history and other old arcade games. Games range from .25-.75 cents, no cost for entry. Some machines don't work but there are so many that you aren't missing out. It is a bare minimum building with a soda vending machine and single restroom but for me it added to the uniqueness. If you are looking for a fancy new facility with the latest and greatest go elsewhere. But for a dive into nostalgia this is a must visit. Spent less than $40 for about 3.5 hours of gaming. A little tip is to read any notes posted on the machine: some of the older ones have the start button in odd spots.",,,0x80c8c50ff1d511e3:0x1672bbebe597c4c3
98121,105892998231050468499,Albert payan,1524001629800,5.0,Wonderful Adult Playground!!!,,,0x80ce42fe267b7c5f:0xc9760accf78f9834
89336,107349953213701983759,thomas lauriola,1555462765848,5.0,Nico kevin Brandon  a great team excel in the art of moving,,,0x80c8c28806d76445:0x1df6a9ec7de6443
13118,111023996840735372587,Aspen Miller,1571090894811,5.0,"If your going to come here go to Sarah, she knows what she’s doing and is very helpful to anything and everything you will need.",,"{'time': 1572368633613, 'text': ""Hi Aspen, We're glad Sarah was of great help to you during your search for storage. Thank you for choosing StorAmerica Cheyenne! Kind Regards, Management""}",0x80c8ea0af2d52851:0xa895ffc8d6e94f2a
70230,103013419122241529930,Greg John,1534171247950,5.0,"Just opened, friendly staff",,,0x80c8cf8423efc575:0x6c4b265236f2177c
91682,112237240840880621796,Chadd Hillen,1506009986170,3.0,"You're either going here or Home Depot down the road. Lowe's is prettier and the parking is better, but the customer service is usually lacking. Gina in windows is a bright spot. She always gives good service.",,,0x80c8ce135385635d:0xfc66b5737f0d62a1
53685,102906411203686096767,Cindy Hanks,1579482474705,2.0,"Pond view near window dirty very dirty ALONG with the windows. Service was good, food average not anything exceptional. We are local residents...been to much better lunches for the price tag. Don't mind paying just wasn't worth the price.",,"{'time': 1579544295105, 'text': 'Thank you for being our guest! We are sorry we only left a 2-star impression. We know we can do so much better. We have immediately notified our team about the dirty windows to get the cleaned and spotless.'}",0x80c8bf8cf056f3db:0xa3a565df7df38d3b
24741,106544944909782413110,Abby Kitchin,1517185275363,5.0,"Yummy food, fast friendly service, kid and group friendly.  A great place for breakfast or lunch.",,,0x809940c9dffa5205:0xa42e6e9144d2ca0c
47813,114403444835480179115,Paul Park,1531274942670,5.0,Best breakfast in Las Vegas!!,,,0x80c8c4fdaba8cf29:0x34ab1591ea1fe489
91870,102722582019139535722,Jeannie Cyphert,1561513887006,5.0,friendly staff & great hot chocolate!!,,,0x80c8c249109e8351:0x68296fc3722aff24
52110,110367493638360549512,William Lopez,1593210528394,4.0,Bacon breakfast burritos and taco tuesday is what i come for,,,0x80c8d1aa19c21211:0x421209ee70d6330e
24305,105706438881031953915,James Larsen,1555955218361,4.0,Great donuts and coffee,,"{'time': 1556403332461, 'text': ""Happy to know you enjoyed your visit, James! Hoping you'll be making it back soon. -Holey Schmidt Donuts Team""}",0x809940b6587e68b7:0x3ce1a95134e5bed3
49124,115888654601895097796,Tami Cummings,1569021359524,5.0,"Friendly, sweet ladies who take good care of our furry family.",,,0x8099396ce5a7bb97:0x25d6160221ddbfc1
63961,105962437643088336180,Ed White,1548630681513,5.0,Good food,,,0x8099407f7de0df57:0x79f5d24b7c250534
59130,101336906177960733426,April Perkins,1529910680195,5.0,Love the malls,,,0x80c8d05f71ba700d:0x58efef82df6cc7ca
55954,109028125692203981348,Caitlyn Lopez,1594420285734,5.0,"We hadn’t had our tile/grout professionally cleaned in a few years, and it definitely showed. Jacob was on time and professional, and he made our kitchen flooring look brand new. The booking process was also simple and painless. Would recommend and use again.",,"{'time': 1594409504155, 'text': 'Thanks for your review Caitlyn! I appreciated serving you!'}",0x80c8c0d67b946f75:0xc8bacd79eab57df4
7741,113535018219624041691,Austin R.,1579204111666,5.0,My gf & I were in town on vacation from NYC when we came across this super cool restaurant on yelp. We even thought the name was cool! The menu had a ton of different dishes and was priced fairly. The food was delicious! We'll have to make sure to come back in the future.,,,0x80c8c11da1104551:0x1c635ffea0c68177
29629,116614973631141731986,Tiffany Tatum,1554217848284,5.0,"Super friendly people! Bar/diner closes at 8pm. So i rented a $35 motel room! To wait for my ride. Everyone was more than helpful. I had car trouble and made it ti Gerlach with a huge pile of stuff. Got dropped off at tbe diner. One of the gals in there, seeing my stuff and probably how tired and frustrated i was...  went and borrowrd a car to drive me, my dog and things 2 blocks or so to the motel.  There was no problem having my dog sit with me inside...she is cute and well behaved. Food was decent for a weeknight on a small town, motel room was more than i expected for the price!! Bear bones, central boiler/heat...so not adjustable...but i was comfortable and an extra towel...so 3 plus soaps and shampoo! Well done, Bruno's!",,,0x809fb24162e637a7:0x72d535ae7f12647b
33682,104076956893966289908,Daniel Juarez,1606445201149,2.0,Front desk lady seemed a little annoyed for some reason. She booked my room and ended up being a single bed I came back and told her that I purchased the two queen sized beds and she made a face as if she was disgusted for telling her we have the wrong room and said that she was going to charge me for changing it and I told her why would you charge me extra if I purchased the two queen beds and it made no sense! So that really made me feel uncomfortable and unwelcoming! And then the next morning the room service knocked on my door and I said one second please and she ended up opening my door without permission.,,"{'time': 1606602080137, 'text': 'We do apologize that your stay was not stellar. Please reach out to hotel management to further discuss your issue.'}",0x80c8c37466889bdf:0x7cc18d1895acb5f1
60557,106329616634457405487,Jessica Silva,1542439326340,4.0,"Customer service was great. Alimann was very nice and helpful. Made everything quick. I was a little worried after I read some of the reviews on yelp, but they surpassed my expectation.",,"{'time': 1542645590459, 'text': 'Thanks for the great review, Jessica!  You should receive an e-mail inviting you to review your rental experience further.  Be sure to complete that survey!  We look forward to seeing you again!'}",0x80c8cf5e5bf044ed:0xa1eef9ffe27b25a5
84638,102124111006835620121,Christoph K.,1468828942546,3.0,"(Translated by Google) Apart from the acts not so good. 1 hour in line for a completely overhyped club. No seating for the normal people. Drinks way too expensive

(Original)
Abgesehen von den acts gar nicht mal so gut. 1 Stunde in der Schlange stehen für einen völlig overhypeden Club.  Keine sitzmöglichkeiten  für das normale Volk. Getränke viel zu teuer",,,0x80c8c5cc93820985:0xc506af43be4d4704
55724,113090836366829758700,Roger Newchurch-cabrales,1600567807267,5.0,I love how happy your other employees are and how great they are with all the dogs they have in their care I would definitely recommend this place to anybody,,,0x80c8ebc7bf8d482b:0xe6430fabe2a91e76
21643,111708519649921864252,Chloe Beaucage,1561849469265,4.0,"Great place with good food, but in the menu it says that the waffles are served with maple syrup but it was not, it was served with cornsyrup and it taste very different. I would have chosen something else if I knew. The menu should change so that it is the correct information.
Other than that would recommend.",,,0x80c8c5acf2500001:0xc55d039c062d7931
19729,113379055526050684854,Maxwell Hurt-Lewis,1538544707571,4.0,Terrific food and customer service,,,0x80994696dfd8472d:0xc339d6882e376e03
92391,102300314034212443491,Michael Heldt,1585068215042,5.0,Everything went as planned. This is a great service for our Senior community. Driver very personable.,,,0x80c8c8b05824aab5:0x5a1ccff05e99dd15
81007,100197657182596029430,Balvaneda Felix,1436307446557,5.0,"(Translated by Google) very good very good

(Original)
muy buena very good",,,0x80c8b86e75d66e3f:0x8564f167d80e7d1f
50824,118135416706304755213,Joe Thompson,1505793360391,1.0,Very unorganized and not a ckean place,,,0x80c8d6980ce3781f:0x4faf4f5f5980661e
17951,116710029061276349964,Darlene D,1538103310462,1.0,"I watched the cook prepare food using the same spatula on all meats he was cooking from meat to chicken. Also, watched him wrap the burgers with the same gloves not changing at all.  The last straw was watching the female cashier wrapping a burger with no gloves.  Be aware as your food is being prepared .... I hope its gets better !",,,0x80c8d1df00886aeb:0x5cb6ee35fc800c19
22344,113214748989448332162,Okc Girl,1558981022140,1.0,This was being nice,,,0x80c8c141359642df:0x57b6c8fb3fc835ee
27383,111272447067696847440,Regina Galiyeva,1545616959250,5.0,"We bought a Groupon and visited this restaurant. It was a great experience from start to finish. The food was great, the cook was personal and funny. We enjoyed the Groupon deal and added some additional items from the menu plus drinks. Overall, great atmosphere and delicious food.",,,0x80c8c022d49fd647:0xe229178c34372b52
57558,100018802080504513823,Jessica Chevalier,1527744034033,1.0,The TSA takes forever in this airport. I flew frontier and it was the worse experience because the TSA took so long,,,0x80c8c59f1f049c5d:0x471359241ec41e1e
86124,106103164834990528442,Brian7,1549828755401,4.0,Very friendly and they don't charge an arm and a leg to take care of your furbaby.,,,0x80a6073713739e85:0xd0533a60b9f66cc5
84256,113764464761104875508,Laritza Yanez,1495382378150,5.0,"Hands down the best eyebrow threading place in Las Vegas, I use to go to Diva Beauty for a while but I had a problem every time. I found Sweetie on google and boy am I glad. I've been a customer for 2 years now and I will not go anywhere else.. Thank you Sweetie for understand my eyebrows ❤️",,,0x80c8c515fe2b3ae3:0x20928bcb39c072b4
58465,116037707016678866256,Emmie Minosa,1582083742013,4.0,"The line to get in the buffet is horrendous, very slow. The food was good, tho.",,"{'time': 1582154790352, 'text': 'We strive to be the best and we appreciate your feedback. Please visit us again and let’s make the next experience a great one!'}",0x80c8c69929a4e157:0x3408652dadfedf7e
33473,108813616994780230362,koldsteil,1549119991420,5.0,Delicious pastries and coffee in a cozy atmosphere with friendly staff and the prices are reasonable for good quality coffee and pastries. Definitely better than Starbucks!,,,0x80994731bc514287:0x50aac78d2a29dc56
22611,109079726723281574035,Jamie Vass,1513365761419,4.0,Did some shopping here found everything I needed in this shopping center.,,,0x80c8ea844f68bdf7:0x3d269eea67aa0085
78148,102666088049735800154,josue valdez,1594477895410,4.0,Exelent,[{'url': ['https://lh5.googleusercontent.com/p/AF1QipNJzkyS-lIknYllwWfUHddHop-ijq1TOdsmRRAT=w150-h150-k-no-p']}],,0x80c8c476d44caf15:0x6b876068ced54096
44033,116740081307638631746,ivan jimenez,1600557528099,5.0,"His service is the best, very professional, price is great, I very recommend, thank you for helping us in this process.",,,0x80c8c028c8fa12d1:0xed6a7a56dbeaf462
87491,105109803520130892334,Jack h,1556395723765,1.0,"Worst customer service.  Upon entering the store I talked to John told him I wanted to switch my other line to my wife’s own account and I wanted to look at prepaid plans for that line being switched pretty straight forward.  I even mentioned the same to Ashley helping us.  After purchasing a new phone etc.  I was told the monthly bill would be $70, I replied what about prepaid plans of $40.  Then same guy John whom I asked from the beginning claims I never asked him that.  Really it was less than 20 mins prior and no recollection.  Then Ashley told us we have to switch to a new phone number in order to get prepaid rate.  This is not true the 800 number rep Alex told me you can switch from prepaid to post paid or in my case post paid account to prepaid and keep same number.   A total waste of my time dealing with people who don’t pay attention to detail and don’t know the services they are selling. I would definitely not recommend going to this store.  Also they don’t really know the products they are selling other than reading it off the paper as you look at the same paper. Also she seemed annoyed to have to help us and also gave me a hard time about switching to prepaid.",,"{'time': 1556582553035, 'text': 'Sorry to hear about your recent experience. I can assure you our Mobile Experts strive to deliver the Magenta experience T-Mobile has come to be known for. We’d like to here more about this, give us a call or stop by and let us provide you with the same outstanding service we know we provide to all our guest. Thank you!'}",0x80c8c3f65b225dd3:0x8b09e231b24cbee3
18661,100668921316878834118,Rosy Moran,1595198785563,5.0,"(Translated by Google) I love this bakery my favorite place, the cakes and the bread nise say deliciousri

(Original)
Me encanta esta panaderia mi lugar faborito, los pastelitos y el pan nise diga rriquisimos🍰🍰🍰🍪🍩☺",,,0x80c8c1c622d978b5:0x6ef58d0021d1be34
5966,105667569155742582253,Peter Chin,1608582041427,4.0,"Food was so-so, but nice atmosphere, big entree portions, and friendly staff.",,,0x809940b50a5632c9:0x2ad435fa34a51f1
20169,106804667559289190900,Linnea Laffoon,1518742089930,1.0,"I'm from Seattle area, so I'm used to having a good selection of bud, I'm also used to it being fresh not all dry and crusty. I just wanted a gram and there was 4 India's and a hybrid, no sativa.
The sales person seemed to know very little about the product, not that there was much to choose from anyways......
I'm also a bit concerned about the labeling on the chocolate bars, the dosage is essential information and it took 5 minutes to find it in the fine print.
I think this place is for tourists that just flew in or people that know very little about cannabis.
It's alright if you have very low expectations.",,,0x80c8c5acfed6772d:0x49613aed7ab01731
86424,107357550242910772273,mannuel reinhart,1604454456923,3.0,First-rate environment and very affable service,,,0x80c8c3f9b13db741:0xcdf4e73f66b74cc7
831,118177543317941802256,Kristina Edwards,1562203776195,1.0,Wasn't open 6:30 on a Wednesday night. No sign reason as to why. Advertise that you're closed.,,"{'time': 1563556099411, 'text': ""Kristina, I 'm so sorry for this inconvenience. This is not acceptable policy and should never happen. I appreciate your feedback and hope you will give us another try. You can email me and I'll take care of you at mantis@jmreno.com. Thanks again for your support and concern.""}",0x80991582324de46d:0xd59392ae52badcd2
88222,109391602742673440438,Carl Mueller,1549688167158,5.0,A high quality buffet with huge variety and huge prices too,,,0x80c8c2cc6478404b:0x9914146bb0e8f785
56753,100111749257716657040,No Ca,1577672101348,4.0,Could use to be a bit larger to increase selection but always clean and friendly,,,0x80c8c146603f5019:0x6477047d2d934bdf
44682,109049533709798369238,Xavier Miller,1579984283682,5.0,"Love having The Joint so close by, especially when I am a bit desperate for an adjustment. With a bit of maintenance, though, we'll get ahead of my back issues, instead of just reacting to pain. Such a reasonable per visit rate as a member!",,"{'time': 1580192722502, 'text': 'Thank you for the 5 star review, Xavier!\n\nBest in Health,\nThe Joint Chiropractic'}",0x80c8d1db1721d7a9:0xa09e463ad380ff09
88859,108941126334897694463,Ray Wilson,1438966599081,5.0,"Maria, was great",,,0x80c8c1412007a8eb:0x881d1a60c833ac12
39879,115175164802054878561,Krystal McMurtie,1539235592046,5.0,Service was amazing!  Food was delicious!,,,0x80c8bfb2a9405e57:0xbf659de0186c1458
1558,111604064927139776992,Riyah B.,1618852713914,5.0,Waited long but the food n service were awesome.,,,0x80c8be527c3d78d1:0x83955998d16421c1
39948,103868355418024802878,Olivia Williams,1517009742231,3.0,It was just okay. I was really excited to try it- nothing wrong with burger it just didn't blow me away. Super busy location but that got food out fast.,,,0x808e20c907023061:0xc808af7d7e06e89d
71588,102885043960262735739,Sheila Forgerson,1604864772693,5.0,"Delicious,  hot and busy. They roast their own beans That's when you know it's going to be good","[{'url': ['https://lh5.googleusercontent.com/p/AF1QipMrjVEpGPOw0rQb5EbKsubfREttWgUOVmWVwz1M=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOGjRcDFWUy-zxEH9Bg2Ule5PHEPEmKpkwQXhbC=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNgaBxFsNCMA5Dx_Y8n4H7Rr4ix4cTGwTtEw_Xt=w150-h150-k-no-p']}]",,0x80c8c3854d1670b7:0x5bcac3356e98571
37130,109159225224733329310,Esteban Povea,1582230778711,5.0,"(Translated by Google) The place you should not miss in Las Vegas

(Original)
El lugar que no debes dejar de visitar en las vegas",,,0x80c8c43ac9848249:0xc6fc6b3ca0d29325
64480,102113390117111574277,MyFamily Life,1508503850277,4.0,This store carries a broad range of gear for multiple mainstream sports.,,,0x80994075ef980655:0x52b66987a704499f
5789,102783500567428843489,Ian Moser,1455673056653,3.0,Workers seem preoccupied.,,,0x809914fab2b6d29b:0x365dc1cc6e5e9c87
31329,106345868682559619533,True Champion,1613898052720,5.0,Hey Cruz,,,0x80c8c196863cc40f:0xe3b545eea2679f49
21490,104102253429167223403,victor contreras,1536390053886,3.0,pizza is stupid greasy which is gross. The burgers are awesome and very well prepared.,,,0x80c8c11d4af242ad:0x4f6e072432a40aa
95845,104708637124421775170,Jimmy Pettenato,1563571207369,4.0,"The resort was great, the people who work there are great but the people trying to sell you time shares are to much.The rooms are great but the bathrooms are very dated.",,,0x80c8c430cb5147bd:0x7739e012bcbfe8e4
85501,107008824826786704337,DeAdrian Dennis,1480447880636,5.0,very nice Hotel and quite.,,,0x80c8c3a19a0df63f:0x1ce78581e6a0acb6
71165,106410227074617445832,Peter Levesque,1561492236926,1.0,Woman messed my name up for the food handler card so had to wait an extra 10 mins while everyone behind me go to go ahead and wait in line. I didn’t get as much as an I’m sorry from anyone. Ignorant and rude employees who do nothing to help out.,,,0x80c8c394dc4ac91f:0x769abb09664a59e6
15170,101285653012038595874,Randy Gaess,1525799432410,3.0,I'm disappointed in changes they've made in their presentation of the menu items. They have found ways to give you less entree. It was sad when I was looking to find but I used to eat there.,,"{'time': 1525906881518, 'text': ""Randy , I'm sorry you didn't enjoy your visit. Please feel free to reach  out to Sandi, the General Manager. Hope to hear from you soon.""}",0x80c8d05f58a6598d:0x3073d6dbd42b8b92
33144,103299045090714811108,adventure time of a lifetime,1465879205498,4.0,Always great seats and a beautiful fountain.,,,0x80993f3142fdf3f9:0x3c821f9800436479
72592,111337232050348886467,Bourbonnierre's H.,1511285018324,4.0,Very elegant and quiet. Rooms are very large. Conveniently located to shopping and casino's.,,,0x80c8c41115a22c6d:0xc4d2d80553e82
98142,,Expedia reviewer,1608681600000,,"Very painless check in, was given an upgraded lake view room, beautiful grounds, no loud children/no noise disturbances, and beautiful Christmas decorations.",,,0x80c8d7f43ea0556f:0x8702f9204cb75229
90282,114356765640552033164,inga arnold,1593059255196,5.0,Great service and employees. Always excellent results with our cars.,,,0x8099408f8779b36b:0x3cd891a9abb3a847
9983,112494881398951490578,mechanically inclined,1619064809628,5.0,The meal was a real treat and as authentic as it gets,,,0x80993f7ffe59d2ef:0x259a34086a98d28
24439,106946735967838166420,Suélen Crevelim da Silva,1496751846581,5.0,"(Translated by Google) I researched a lot where to shop in Las Vegas and most indicated this outlet and I really did great shopping, I found most of what I was researching and for Brazilians it is a good place because there are several sellers who speak Portuguese.

(Original)
Pesquisei bastante onde fazer compras em Las Vegas e a maioria indicava esse outlet e realmente fiz compras ótimas, encontrei a maioria do que estava pesquisando e para os brasileiros é um bom lugar pois há vários vendedores que falam português.",,,0x80c8cf5cf5449911:0xcdd898c7f8bc882d
34461,113803399084175300185,Shawn Foster,1556493476789,5.0,Great place. The there are very nice,,"{'time': 1556829277849, 'text': 'Shawn, thank you for the feedback and the 5 Star review!'}",0x80c8e8601f0835f3:0xe96036d4918d2f1d
23879,109355349797463855429,Elias Beltran,1626303655166,5.0,Super store...super people...super prices!!!,,,0x80c8c75ec407f3e3:0xdc286065ff4f0990
8092,114857527258872334058,Mike dolan,1599516776431,3.0,It's an old hotel trying to be like the big boys in Las Vegas but failing at it,,"{'time': 1599585226198, 'text': 'Thank you for the feedback, Mr. Dolan.  The Sands has its own unique character with ""RENO"" written all over it.'}",0x8099473399d53507:0x215433ff69512aea
64813,107267304893599349779,Dawson Williams,1383067913478,5.0,Great service and reliable work!,,"{'time': 1561553457493, 'text': 'Thank you for the kind words! We value you! Have a blessed day!'}",0x80c8e81f9d8a20f3:0xfd7da437959d6086
8892,102711387153152408126,Nani Woods,1576855294878,5.0,"Lots of friendly, patient help at a busy time of year. Carried purchases to cars.  Staff works together well to keep customers happy.  Best chocolate popcorn in the world!  Randy Woods",,"{'time': 1576867763215, 'text': 'Thank you so much Randy!  We do our best and without our wonderful customers we could not be here doing what we love.'}",0x80ca2b47eda8db4d:0xd406f0976396fe8b
56165,109723769499676196149,Derik K,1570843475837,4.0,Has a good buffet,,,0x80c8c3a03b613215:0x662bf1c026ddce62
97187,107281268949641497910,Amy Altman,1498065626504,5.0,Great products and staff are excellent.  Competitive/fair $$ for really high quality!,,,0x80c8c698ec05caad:0xe5768a73e38e4679
22619,109536683512320930197,L Gomez,1568176803837,1.0,Always slow,,"{'time': 1568215254272, 'text': 'Hi there, we should be moving a lot quicker than that. We know how important fast service is and are always working to get better! Thank you for the feedback. We hope you give us another chance soon.'}",0x80c8e9a53da7d0ab:0x6c22639d1e7da4b
57851,108847837966598076098,Joan Creason,1550678859197,5.0,"This is the only place to eat, the waitress are always so nice and good, all the help are great.",,,0x8099bdd6b7e52ea7:0x1b8628f8fc189441
79261,116006483759219019809,Jim Moss,1584068852915,5.0,Great atmosphere,,,0x80c8c43942c65305:0xea0c13e1411878fb
44876,110760950338826085601,Lee M,1530135679395,1.0,"HORRIBLE, never again!
It was thirty minutes per customer, and there were only two people working the counter. They told one customer that he could not use his credit card companies insurance to rent a car, he was very upset. After a forty minute wait I made it to the counter and the they told me that because I was a local resident that I had to show proof of resistance such as a utility bill, my car insurance and drivers license was not good enough! Then the employee lies to me and said that other companies have the same policy, NOT TRUE.
There were three other people complaining about the service while I was there. I cancelled my reservation at the counter and I went down the street to payless rent a car. It took me fifteen minutes to get my car and I didn't have to show proof of resistance. No one asks for that. Never again Ace..",,,0x80c8cfe3edaf338b:0x9204bc7e1f7baf33
13457,118442183965415884673,Jose Sandoval,1558417723625,5.0,Great place to buy wholesale..definitely worth it..dont waste your time elsewhere..shop here,,,0x80c637794c5974df:0x9925fe3a2fd3682a
19829,110644831373584741922,Patricia Israel,1534618578689,5.0,Very good customer service.,,"{'time': 1534799374539, 'text': 'Hi Patricia, we are so glad to see that you had a positive visit with us! We look forward to working together again! Regards, Shaun Graham General Manager shaun.graham@earnhardt.com'}",0x80c8eb507a5cd0b9:0x1de1f5ba821334cb
57506,106642352420112852101,Dimitry Yoffe,1534950989268,1.0,"(Translated by Google) not tasty McDonald's

(Original)
не вкусный Макдоналдс",,,0x80bd60f52163fd81:0xbac44dc91b0e67fe
79628,111768685999742851049,Elvis Herrera,1502761299169,1.0,"I had pho soup ,and the broth was very blunt no flavor it was like hot water, I ask for extra lime I got 3 extra little pieces , that was and extra  $.75 😨(market price 6 limes x $1.0 ) never been charged for lime 😠( lost a costumer for $0.75 cent😤 ) , service was good",,,0x80993900226cd89d:0x41765a15d30af8ae
25318,105672677754682022709,John Ethridge,1520229801233,2.0,"It's Walmart, I go there only when I have to.  This one is like most of the rest, better than some but still not as nice as a Target.  You are better off with Amazon unless you have to have it today.",,,0x80c8ebc202b4909f:0x23cb0aac3a7877a
91380,103545731379507894642,David Schmidig,1486150336703,4.0,Nice place to walk your dogs,,,0x80c8c06a047c7b6f:0x7bbfd39d328804af
30003,102381252542171387177,Conrad Hall,1536983745535,5.0,Great quality shops and nice break from the strip.,,,0x80c8c5f09a7b564f:0x32671c010e0c41d6
7870,114998654735259231703,Monique Mats,1529688294908,2.0,"This ""sports"" camp is really less than. They offer all types of activities on their page but my child hasn't done one of the things yet. We signed up specifically to learn spanish, he hasn't had one class. We had been coming the last 2 years, this being the 3rd. We weren't going to sign up this year but with all of the new activities we thought we'd give it another try. Also the children have no say in whether or not they go outside. It's triple digits outside! No child should be forced to play out in that heat. Regardless of it's water day or not. After 2 weeks in this program we will not be back. I wish there was someone to talk to but everyone is a kid and could really care less about your feelings.",,,0x80c8cef91957ef9f:0x4ef8e410c1d49fe6
88815,117147303300303140735,Brianna Mike,1576377326304,4.0,"Tasty drinks, wide varitety of food. Took me awhile to decide from the different cooked shrimp dishes",,,0x80c8c4314250a807:0x1ac9da7817f5452d
8759,101654690381927216463,Barry Wingrove,1530511429217,5.0,No worries mate,,,0x80c8d057d9d6ce53:0xf245041db3c4e5ef
30126,104212536515947891804,Angela Guzman,1589656622149,5.0,The only safe place in the World! It's a good place to be when you want to take a breather from the World.,,,0x8099386ca8805e25:0xdb3383d6241e3df7
86129,106518510260172656707,Sarah Aamaya,1526844752630,5.0,"Nice sized nail salon, looks clean. I needed a spa Pedicure and they were able to get me in pretty fast as a walk in. They look to have a steady flow of clientele so you may want to make an appointment during busier times, or expect a wait. Massage chair, warm water bath, callous removal ($5), exfoliate, massage, hot towel. With a $5 tip and regular nail polish I paid $36. Happy with it!","[{'url': ['https://lh5.googleusercontent.com/p/AF1QipOdC00eq_ft-aENncLTSEiiDIGU_g_EMoUNSR6S=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPszeb1HS5xxC6jgCmCyW0Jtii6Udf-uLVgpB68=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMyImnf7Ew--6CONIZ4wasaxPK5YGxNVlBkBJqB=w150-h150-k-no-p']}]",,0x80c8c0307f46254d:0x789922fe80465ec
